-8.253007141956498760e-01,-5.390458008965439696e-01,-1.778778587221745422e-01,-3.784346028798259987e-01,1.319117815230110846e-01,9.012740756770099004e-02,6.141988856607534242e-01,8.363102145671950094e-01,4.418150568735423889e-02,-1.506254772234298933e-01
-8.563920909007243232e-01,7.970577003584355946e-01,-1.589723478899074394e-01,1.643395758767911552e-01,-5.716929282490936792e-01,-1.050286404338540702e-01,-6.427239122933681159e-02,-7.987256861260401131e-01,8.545757896044181567e-01,-6.780263113149356258e-01
7.491883614239374101e-01,-8.956798862834833841e-01,9.845591400221269662e-01,-7.897053683122399192e-01,-1.960202943261770692e-01,-8.563268911179939824e-01,-9.616139245568451344e-01,4.426282937563545961e-01,-9.170682696385632493e-01,-9.626989274405624020e-01
-8.341245221036788227e-01,-4.381908922827644215e-01,-1.417165844361811811e-01,-9.605393123626035923e-01,-7.666420636983040104e-02,3.391731525314813922e-01,3.460877323988080789e-01,5.939318076706596727e-01,-8.325595135091321541e-01,7.897478834820506055e-01
5.734145112649293718e-01,3.280482214027238275e-01,7.053578958400292809e-01,8.877587521380836399e-02,-6.050571844327783388e-01,7.741866353087245578e-02,1.457998124878967516e-02,-4.452859088168590329e-01,3.369684575638103308e-01,4.627146671459250182e-01
3.854280015361533085e-01,1.985285114371702075e-01,-6.075244101257364360e-01,3.184827255946194313e-01,-3.827828737006053750e-01,-2.612581084768932360e-01,-4.304316824209610814e-01,8.542343036851238747e-01,5.510433624936479369e-01,2.826308901787528693e-01
-4.278743116893002352e-01,3.294707593393473299e-01,-7.308633710986986998e-01,-1.067431080900105300e-02,2.934978751489785154e-01,8.760902075197229966e-01,9.950554430047575671e-01,6.176095000749244335e-01,-8.903696920867387732e-02,3.820065462645882981e-01
4.151157919775767535e-01,-2.437318397598500219e-01,1.629112843158375679e-01,2.562128497809741390e-01,-7.788880300643479249e-01,3.239984382612079994e-01,1.573829954884335969e-01,-3.787242433618149828e-01,-2.175769407637937469e-01,-1.737161413461667525e-01
8.566749093744672194e-01,-3.827743054653700572e-01,3.581216072743234058e-01,-4.810826835117210099e-01,-7.534841215560419414e-01,-6.064410714122372426e-01,7.069815417156219972e-01,-3.877784302910689540e-01,1.008635586904633730e-01,9.188802526003128079e-01
7.717126579356394789e-01,-9.646480960565728680e-02,-6.612921019402406841e-01,-4.074557547073767161e-01,7.910314163015907951e-02,5.222983813578230272e-01,7.786652500102708707e-01,1.355948394522279443e-01,-5.112408682933655690e-02,5.277872066395716821e-01
6.331632968497236114e-01,-7.037500024321765579e-01,3.477272479931361460e-01,1.605700182042308910e-01,-2.608844192553079200e-01,-7.259992641893582288e-01,7.169312626100932118e-01,-4.443766008829324043e-01,-1.487082956466192485e-01,4.680510365469221501e-01
9.833561427236066077e-01,9.172632326215899301e-01,-2.868198318876815645e-01,-4.801016641363098358e-02,2.503217676886502208e-01,-5.688873797210256544e-01,8.384511151367852744e-01,4.261854746480677747e-01,1.737707896215723302e-01,7.034552154263851165e-03
-1.707561692234405015e-02,4.407427483392423184e-01,3.384127405991346205e-01,-9.866452126611018336e-01,-7.145673610076475057e-02,-8.983008431814825112e-01,7.611995130916415775e-02,-8.457599909911883707e-01,-2.201144777680990039e-01,5.691813035632997675e-01
-2.961846603138551526e-01,-2.364296534328129695e-01,3.128353384207878118e-01,-1.182537897125106596e-01,7.611679224489042994e-02,-7.960108345963381460e-01,3.883972109421596208e-01,-4.660251943700237653e-01,-6.662585991984444345e-01,1.786031367032943074e-01
-1.480064604230220127e-01,-9.446572574191147709e-02,-5.631456999761597082e-02,-3.030768646472803418e-01,-5.962849508579532998e-01,5.304557899881514604e-01,-7.806513573431008712e-01,6.776213857215309666e-01,-4.228203888202657357e-01,8.925415858443075390e-01
-3.212632013481098170e-02,-3.016770807363660101e-01,-2.771331571117665593e-01,7.216853166778747219e-01,7.744358428152460228e-01,7.213448670029549703e-01,5.931175131630215258e-01,-6.857302107086238330e-02,4.226740234740067326e-01,-6.342661560960496381e-01
4.527936195196515801e-01,-6.451061337697905351e-02,9.505728783410345439e-01,4.644766249403948777e-01,8.520432195849421131e-01,-9.079418839511512740e-01,3.786896945852471497e-01,1.264154489853248631e-01,5.329038217089880902e-01,-9.173618833181707011e-02
-7.315140712420249436e-01,-4.799231446182459226e-01,-2.890943673201229469e-01,-8.387296682011826654e-01,-9.984768451632428654e-01,1.122170438534764170e-01,4.799951694237347688e-01,6.508037800179908849e-01,-3.978511307018335330e-01,-7.611875525453517533e-01
-5.424135253414910096e-01,8.356450524212659658e-01,2.598331493010077597e-01,-9.182898299866111280e-01,-5.475531884722988352e-01,-9.390074093253757415e-01,8.286680258109380137e-01,-6.548605336878363659e-01,-6.734165750065925771e-01,7.058274696153326033e-01
9.815999476196890505e-01,-8.860840615657483710e-01,-4.842695170643156466e-01,-2.913590058729957910e-01,2.249168447345506472e-01,-2.375242798663805832e-01,-4.062985044122324751e-02,-1.400723828342507193e-01,-2.691999869972194759e-01,-1.305896700269801869e-01
-5.206166463224173313e-01,-9.280989924536415803e-01,-6.702324516744191385e-01,-3.708549248107830820e-01,-8.276788064385693922e-01,1.863745780284860043e-01,6.362165510511255118e-01,-3.063718869378995180e-02,1.093424184894997708e-02,7.080691322227725681e-01
5.051476894968198739e-01,9.172022135019930467e-01,2.493635786623227268e-01,-6.160096582502319063e-01,-9.583286572153790761e-01,-3.049900740343360894e-01,8.020051807576336067e-01,-1.046627332915806008e-01,-5.827233824295154907e-01,5.502498562154758410e-01
9.325106242885006225e-02,-9.873999829306263631e-01,1.006402613377268551e-01,-2.297468748243682857e-01,-3.328614372982305891e-01,-1.610924120572589935e-01,6.472822277876109087e-01,6.824377300336594843e-01,-1.913925937830573965e-02,6.475250862683012976e-01
-8.488017191708046028e-01,4.256167597704527683e-01,2.884607204387867885e-01,-1.037488563314032941e-01,-2.742450518546160065e-01,9.608736917450708681e-01,4.882382859564791122e-01,-4.401774268660545442e-01,-3.117450389156029011e-01,-7.728072694765932837e-01
-2.445094122896678268e-01,-2.189152719866778174e-01,-1.050090705117316947e-01,3.701820226592689167e-01,1.040779515327523441e-01,8.023946477171779446e-01,-2.094330123754324369e-01,5.796578140648946942e-01,2.353400449472056177e-01,-8.516141527411891232e-01
6.199744660315547051e-01,-9.658780365930197398e-01,-2.443358840357623407e-01,-5.648073439206366952e-01,5.398406879755472954e-01,-9.762131062937808856e-01,-6.336434333894960247e-01,1.548319658997987514e-01,4.690891360897766482e-01,2.915920490921939390e-01
-3.041093589679972897e-01,-1.382133091161303895e-01,3.455626314197985938e-01,-8.914231020949656692e-01,-7.472297564923335855e-02,4.331576182103693551e-01,8.970696302139491429e-01,5.913800994416711365e-01,-1.308171548677938834e-01,-4.887041364940363231e-01
