9.780230269512002472e-01,9.908945368945087928e-02,-4.371053960898743096e-01,-8.454208678416545997e-01,-1.110610080563938507e-01,-5.438406048902932888e-02,-9.029559981871082552e-01,-6.733511035834665037e-01,-7.680985770041111049e-01,2.547833654088520472e-01
7.123640971912488240e-01,3.002048421751051244e-01,9.814433695156001836e-01,-5.929850319242913059e-02,2.365889671347163326e-01,-4.346655869376652159e-01,9.520066316350832558e-01,3.461359982633505084e-01,-1.189382224509110131e-01,-4.206253194958102792e-01
1.939936809428255415e-02,-7.750782084080107825e-01,-5.460904213154282871e-01,-4.289539067661074512e-02,-5.144836864397739351e-01,-2.240349647856660908e-01,6.377468551307530209e-01,-8.509184296769067846e-01,8.462990780553383274e-01,-5.502078359810842478e-01
4.127429692159922947e-01,-7.788690864549774329e-01,2.020082470463726576e-01,-1.864149238234125150e-01,6.736589008641127307e-01,-4.999391443120817513e-01,-8.452401707870693670e-02,1.148654053641515738e-01,-4.960996004168896079e-01,-7.795173554685350670e-01
4.532743926160482939e-01,-3.798521249675552713e-01,6.515079309944107333e-01,-9.666694670689279789e-02,-8.117221417990150290e-01,7.744064752197232782e-01,4.835082559212191544e-01,-7.561354491304019820e-01,7.117381433672578250e-01,-8.661234576233012294e-01
-6.320960282849394929e-01,-6.556663653871370734e-01,8.445559549155312595e-01,3.326649424469350080e-01,-4.898864893263934484e-01,-4.973674943242967217e-01,9.680731300764502389e-01,3.575907486646081601e-01,-1.952574320886306669e-01,-8.716554080678151628e-01
-1.122517478331470642e-01,-5.858167434507970395e-01,-3.548200925580904386e-01,2.989719006552660208e-01,4.480247417396923115e-01,-6.333500532782609937e-02,-6.245085436981410165e-01,-4.072251186369160170e-01,-7.196163691445447430e-01,-8.104606836907743972e-01
-1.647368593595510688e-02,9.815574064572980539e-01,7.596270530007496191e-01,-6.774423585571387463e-01,-3.901734085512726935e-01,2.095904345727950258e-01,8.806092668612461871e-01,4.662390011545256563e-01,-9.211603942274675383e-01,-6.800751380633136556e-01
-8.715356571201451352e-01,-1.108990661011295398e-01,6.795449785189631164e-01,1.150707476450967270e-01,9.758312856429309790e-01,5.263912056551609542e-01,8.817554584814566443e-01,4.534967923428805392e-01,-4.947355086383422584e-01,8.149078044669713083e-01
3.694453762783012074e-01,-7.895301651855166636e-01,2.084764052946523893e-01,4.745218644400095442e-01,-5.255568423089094221e-01,9.779718191845911957e-01,6.815848001509670073e-01,-1.337995209968612098e-01,4.455104144800747790e-01,3.372719709769833596e-01
4.749899336263530003e-02,-4.042310460654114923e-01,1.419714137504024531e-01,1.479757690099743339e-01,-9.111568388357431658e-01,-9.346951191552554938e-02,9.800141907418236098e-01,-5.465680836721464875e-01,-5.350530211755688548e-02,-8.422921096002158325e-01
9.347777491050865972e-01,-1.848452991910001231e-01,-9.390533169612971243e-01,-8.504866287523347168e-01,-8.510939864975637370e-01,-2.533983748632071542e-01,-6.309571933876634287e-01,-7.422294071395278969e-01,-5.273797898996837041e-01,-1.855703618815214284e-01
-8.592602926577195266e-01,-3.089318377700032148e-01,-7.046942735581314121e-01,-2.385802041628024561e-01,4.750975382746613906e-01,7.485525875798737516e-01,8.588477724013925396e-01,-7.729752863758385661e-01,6.922470420465387519e-02,-1.728597980983745952e-01
9.296038011752445485e-01,2.092296663445714078e-01,6.195942611885842943e-01,5.069324876709144778e-01,3.106044370800751242e-01,-2.443407572982077003e-01,-3.652233418674200038e-01,-7.810093435375269344e-01,-3.819350119408995159e-01,1.772945797722009775e-01
-2.226722640502958317e-01,5.013002306536460395e-01,7.405143902539266243e-01,8.642384997182044337e-01,2.049794277566274747e-01,-4.324774272695885990e-02,-1.780314241125424690e-01,-1.560012385745013219e-01,-6.965786993119393866e-01,2.572389759731670278e-01
-1.616600366024310009e-01,-7.702094373730530297e-01,-5.948350297962425870e-01,7.577909898763193208e-01,-5.326515833849236881e-01,2.162006608304540833e-01,-2.195327000536768658e-01,1.659188800544868503e-01,4.576249957005142921e-01,3.423396025196967507e-02
6.456540608716776486e-01,-3.492449177620819967e-01,-3.735657330962327549e-01,-2.898029015430507727e-01,-8.097603428946897886e-01,9.666708845023230801e-01,-6.724711877936675464e-01,8.737271189759663326e-01,-1.082902529593654517e-01,-3.852343010868937156e-01
9.768594526872087513e-02,4.929336767590946078e-01,9.172523855811798299e-02,2.140320261961270454e-02,9.444694075760802221e-01,-3.679251521141329029e-01,-7.491316991851930673e-01,6.130414731832007913e-01,7.544022965639487488e-01,1.783486448352042952e-01
9.711673572081807038e-01,6.918880931566984138e-02,-2.937181591190978214e-01,-9.338246693184628633e-01,8.137990823160410336e-01,9.578707111337652069e-01,-1.681360871701260695e-01,5.243115495791672576e-01,-4.455982333027719289e-01,8.616357452219929325e-01
-8.899124079555302824e-01,-9.241440606850148676e-01,-7.913644871737843811e-01,1.780694812320904319e-01,7.745054361967120826e-01,-6.893601127916288984e-01,-1.289754701160468198e-01,9.818546056742465389e-01,-2.378852526436490145e-01,7.529276073996644669e-01
3.722963211851435528e-01,2.718091339781527616e-01,3.196255220895458660e-01,9.021073780156416699e-01,7.819683026417265648e-01,2.434038844428814130e-01,6.872809282024046063e-01,-5.745192759860295872e-02,8.805263500082216588e-02,7.324877150214630372e-01
5.985617590604983551e-01,-1.836553362325514804e-01,-3.919634368425892745e-01,-6.273163205212624050e-01,-2.821970322232332240e-01,-6.132410137983765885e-01,2.917032446165945814e-01,6.131673388491989396e-01,8.625536269913793852e-01,3.598009563533506316e-01
-1.928790463535912103e-01,5.952889954145814677e-01,6.481420083129409981e-01,6.020111034463619948e-01,-3.050023725533801411e-01,9.949938547477541473e-01,-8.247060249821225320e-01,-1.891716617737864148e-01,-2.589757700969108623e-01,-2.702507585521494171e-01
9.097921796869861133e-01,4.680292287906040460e-01,6.742165579877246184e-01,-4.875392494965895551e-01,8.462927894451708344e-01,-9.543817435149368755e-01,4.545426782660129117e-01,1.207681519183259056e-01,7.555057752026104190e-01,-2.738268851172411811e-01
4.534829517657106290e-01,-4.742553767250157204e-01,9.528645537984539171e-01,3.417733484997942384e-01,7.004869723899178613e-01,5.191367722858930556e-02,-2.290620650855437201e-01,5.496563498474271725e-03,4.728296188182004034e-01,5.236946607809378484e-01
-1.969723713908062557e-01,-3.359496493793270311e-01,5.423547616166817242e-01,6.367932062275305505e-01,-9.371281635645385411e-01,-4.816325549526341288e-01,1.891576421880543091e-01,2.510883855877732440e-01,-5.283138663856834505e-01,8.968641093414220222e-04
-4.296233489463814337e-01,-8.889851666585530943e-01,5.578229720955365512e-01,1.797530123648094502e-02,-6.096633017263339838e-01,9.073061813976137646e-01,4.595929578642741209e-01,-4.612479095694661524e-01,-8.640907949087872630e-02,2.833089376425981243e-01
6.283605958228617450e-01,-4.292063451526733076e-01,-1.436896180512343690e-01,6.815005585447784231e-01,-6.557705578097263732e-01,6.811523357748550112e-02,-4.890454434487196966e-01,6.234619593477725985e-01,-9.574124818651748026e-01,2.143451931389042109e-01
-3.856770436679941572e-01,6.848699496767958195e-01,-4.044048683715439907e-02,-8.058040509518906713e-01,-1.182179140556529617e-01,7.257616302955420817e-01,1.339232174737159387e-01,3.679635620159418252e-01,-8.274072946825565822e-01,-6.622007103196547728e-01
9.075303729297978794e-01,7.260586949241574217e-01,-2.053657099316792412e-01,-9.566943988740042037e-01,6.003475595716185609e-01,2.401250991583152583e-01,1.033372909083412061e-01,1.908451881604278366e-01,4.614633675668804447e-01,5.229364126971023374e-01
-3.404398415963743041e-01,3.124600957318737215e-01,-3.525316731415428784e-02,7.824925535145761391e-01,-8.223874689611978539e-01,6.669168725590866043e-01,-9.112060486877582299e-01,-6.281566176792463541e-01,3.086121030393087494e-01,2.365026462292132425e-01
-6.267693854122033947e-01,2.090972053130961683e-01,-4.778224009735088096e-01,-3.164774911831220727e-01,1.432015571724098990e-02,6.659996255246480867e-01,-1.109732919387671490e-01,-3.831353217521786814e-01,6.719426672664363664e-02,-5.178956138634287498e-01
8.986664276240821092e-01,-9.438043590165419161e-01,4.621754273152212100e-02,2.236904179230148060e-02,-5.606440879241123554e-01,5.373165112510005503e-01,9.766481913578706209e-01,9.302208694868334682e-01,-4.012698799218734624e-01,-3.461427988378138476e-01
1.294549482093736437e-01,7.536558377168192102e-01,-8.665979571788668956e-01,6.817656022731397591e-01,6.243947907242004547e-01,8.421364893162546217e-01,-7.389003416717676576e-01,-5.769351340978468023e-01,-4.367244160353727089e-01,-3.198474979608090241e-01
8.047732434925753964e-01,-5.299063669149310929e-01,-7.517042002161988812e-01,-7.874864107905512611e-01,-3.752649579193172436e-01,-6.261538316941452909e-01,-3.921016236446177583e-01,6.295706713022648504e-01,-2.379328463347409883e-01,4.750337111243885246e-02
-6.945488674319659772e-01,-9.158122926331297986e-01,-1.075633763128975851e-01,-3.987649236769152949e-01,-1.808581145870260531e-01,7.093568487299639624e-01,-9.786484327957729601e-01,-2.735190081508926951e-01,3.295784604929137274e-01,5.536871722642582316e-01
1.662548529806859854e-01,7.782188375077025988e-02,-3.027515032067844558e-01,7.563261575109987422e-01,8.670335106343711740e-01,3.919207517336227298e-01,7.717407656675807637e-01,1.803768038914466132e-01,7.926315138419051110e-01,2.502732908186822147e-01
8.437337958449746544e-01,-2.346631851200877694e-01,-9.578801847337823361e-01,6.416807070765826460e-01,1.459421854149969278e-01,-9.120740160272742258e-01,8.538019093531237225e-01,-1.238876880600541242e-01,-1.213834524834629391e-01,9.632668356900440099e-01
3.857767497676900526e-01,5.367180830167117556e-01,-1.911151258572805212e-01,-8.130702146841326527e-01,3.316387541789755922e-01,5.523795506896700402e-02,-8.453142791763619268e-01,8.376529671522519038e-01,5.919429182761655195e-01,8.833712209101436397e-01
-1.968689327922941157e-01,6.101403051127092247e-01,4.115701931479962550e-01,-2.829400720081498566e-01,-7.427590035827700277e-01,7.700994579921016658e-02,8.545353967318805033e-01,8.743542752414132924e-01,9.197988742768683501e-01,5.798573376800226775e-01
5.562795378218843290e-01,-4.316264697849343523e-01,-1.290630134222894299e-01,8.266834552759074750e-01,-4.217802040947968845e-01,-5.819269630653467473e-01,-5.816334399968425828e-01,-1.762864825102121724e-01,-7.897177455888444442e-01,-2.019083393445535446e-01
-6.899901758307487309e-01,-1.023287390484581838e-01,-4.625468830458798752e-01,7.706530863005454091e-01,-7.856798895525294313e-01,8.378389136276664928e-01,-9.247553784015096756e-01,5.476274155918849917e-01,-9.704807540652504727e-01,-4.633755064551705605e-01
3.336712516801001449e-01,7.311386541262556715e-01,-7.758281081588531691e-01,-2.243990087785130427e-02,-6.608830056255765584e-01,1.720668189652772018e-01,-1.811148341952690810e-01,-7.419711774078834310e-01,7.468879703858677388e-02,-4.806556586782861906e-02
-3.401927822396353385e-01,-3.946663104241476816e-02,2.249635884289691301e-01,5.404241330497472351e-01,4.492205031741112187e-01,8.027561733862595972e-01,2.548707840844151029e-01,-4.903257988632012676e-01,-6.235779637910159323e-01,-3.452334825342768809e-01
-5.649179262324113271e-01,-7.293221769197089088e-01,4.727545290733816685e-01,1.363608028276430684e-01,-4.163954827435811801e-01,4.938678501523316999e-01,8.869493139100526058e-01,2.264549622045259891e-01,-5.074457452445613193e-02,-3.649564136284233484e-02
8.916242061146248954e-01,-8.468318120342901434e-01,-2.536452004821110329e-02,-3.025885640281218425e-01,-1.964363328444056478e-01,-9.537733625025675011e-01,7.529962319609844190e-01,8.414093979184988914e-01,-6.257526776379342959e-01,4.950669454193423746e-01
